hotel_slug,role,replication,ps_guest_sentiment,ps_competitive_positioning,ps_guest_segmentation,ps_ai_discovery,ps_multilingual_content,ps_data_to_actions,ps_small_team_operations,top_justifiers,budget_bucket,proof_metric,price_1000,price_2000,price_3000,price_4000,price_5000,price_7500,resistance_threshold,resistance_main,realistic_price_band,replacement_anchors,deal_killer,deal_killer_canonical,proof_ranking,buy_likelihood_3000,buy_likelihood_5000
hotel-edelweiss-swiss-quality-hotel,gm_owner,,4,4,4,3,3,5,5,clearer_weekly_decisions | stronger_review_intelligence | more_direct_bookings,commercial_revenue,direct_booking_revenue_percentage,4,4,3,2,2,1,4000,ongoing subscription cost exceeds available operational/marketing budget,1000_2000,manual_management_time | agency_spend | fragmented_crm_content | review_reputation_tooling,No measurable uplift in direct bookings or revenue within the agreed proof window / inability to integrate with our PMS and booking flow.,No PMS/CRM integration,roi_calculator | 60_day_pilot | reference_switzerland | pms_crm_integration | live_dashboard_demo,,
hotel-edelweiss-swiss-quality-hotel,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,gm_discretionary,increase in direct bookings (rooms per month),4,3,2,1,1,1,3000,budget constraints for a 67-room alpine hotel with a small team,1000_2000,manual_management_time | agency_spend | junior_marketing_hire,"No measurable increase in direct bookings or revenue within an agreed pilot period (i.e., inability to demonstrate direct-booking uplift).",Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | gdpr_swiss_hosting,,
hotel-edelweiss-swiss-quality-hotel,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,commercial_revenue,Increase in direct bookings (direct room nights or direct room revenue),5,4,3,2,1,1,3000,Monthly cost exceeds realistic operational budget for a 67-room independent premium hotel without guaranteed uplift.,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,"No demonstrable, measurable uplift in direct bookings or direct revenue within the agreed proof period.",Cannot prove attribution / ROI,60_day_pilot | live_dashboard_demo | pms_crm_integration | reference_switzerland | roi_calculator,,
hotel-edelweiss-swiss-quality-hotel,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | faster_content_production,marketing_software,direct_booking_revenue,5,4,3,2,1,1,3000,Monthly cost becomes hard to justify for a single small premium property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable integration layer with our PMS/booking engine (cannot measure direct bookings or automate actions).,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-edelweiss-swiss-quality-hotel,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | better_compset_intelligence | stronger_review_intelligence,marketing_software,increase_in_direct_booking_revenue,4,4,3,2,2,1,3000,limited recurring marketing budget for a single SaaS line item,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,"No demonstrable, verifiable uplift in direct bookings or direct-booking share within the agreed proof period",No Swiss reference customers,90_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-edelweiss-swiss-quality-hotel,commercial_marketing,,4,3,3,2,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,increase in direct booking revenue (CHF),5,4,3,2,1,1,4000,Too expensive for a single-property 67-room hotel without guaranteed measurable uplift,1000_2000,manual_management_time | fragmented_crm_content | agency_spend,No measurable direct-booking or revenue impact within the agreed pilot/proof period (or inability to integrate with our booking engine/PMS).,No PMS/CRM integration,90_day_pilot | reference_switzerland | pms_crm_integration | live_dashboard_demo | gdpr_swiss_hosting,,
hotel-eiger-mountain-soul-resort,gm_owner,,4,4,4,3,3,5,5,clearer_weekly_decisions | better_compset_intelligence | avoiding_additional_hire,marketing_software,increase in direct booking revenue (or direct bookings %),5,4,3,2,1,1,3000,budget constraints for a 50-room property,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,no_pms_integration,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | live_dashboard_demo,,
hotel-eiger-mountain-soul-resort,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | more_direct_bookings | stronger_review_intelligence,gm_discretionary,Increase in direct booking revenue (share of total room revenue),4,4,3,2,1,1,3000,Budget constraints for a 50-room premium alpine property; discretionary spend is limited.,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,"No measurable increase in direct bookings (or inability to demonstrate a clear, attributable uplift in direct revenue within an agreed pilot window).",Cannot prove attribution / ROI,90_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
hotel-eiger-mountain-soul-resort,gm_owner,,4,4,4,3,3,5,5,clearer_weekly_decisions | better_compset_intelligence | avoiding_additional_hire,gm_discretionary,increase in direct bookings (website bookings as % of total room nights),5,4,3,2,1,1,3000,budget constraints for a 50-room premium alpine property,1000_2000,manual_management_time | fragmented_crm_content | review_reputation_tooling,No reliable PMS/booking-engine integration or inability to demonstrate measurable ROI within an agreed short period,No PMS/CRM integration,90_day_pilot | reference_switzerland | pms_crm_integration | live_dashboard_demo | roi_calculator,,
hotel-eiger-mountain-soul-resort,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | faster_content_production | stronger_review_intelligence,marketing_software,increase in direct bookings (website bookings),5,4,3,2,1,1,3000,property scale and tight recurring budget for a 50-room boutique hotel,1000_2000,manual_management_time | agency_spend | fragmented_crm_content,"No proven uplift or relevant references in Swiss/alpine premium hotels (i.e., inability to demonstrate clear ROI in comparable properties).",No GDPR / Swiss data hosting,60_day_pilot | live_dashboard_demo | pms_crm_integration | reference_switzerland | roi_calculator,,
hotel-eiger-mountain-soul-resort,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,percentage increase in direct channel revenue (website bookings),5,4,3,2,1,1,3000,Monthly cost exceeds typical software budget for a 50‑room independent premium hotel.,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | compset_revenue_tooling,No PMS/booking‑engine integration or inability to prove measurable uplift in direct bookings during the pilot period.,No PMS/CRM integration,90_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-eiger-mountain-soul-resort,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,commercial_revenue,increase in direct bookings (rooms booked via direct channel),4,4,3,2,1,1,3000,cost vs expected ROI for a 50-room seasonal alpine property,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No Swiss/GDPR-compliant hosting or inability to integrate with our PMS/booking engine to prove measurable uplift,No PMS/CRM integration,60_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-eiger-muerren-swiss-quality-hotel,gm_owner,,4,4,4,3,3,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_booking_revenue,4,3,2,1,1,1,3000,annual budget constraints for a 49-room alpine hotel,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No reliable integration with our PMS/booking data (no ability to measure direct bookings and ADR) or a long-term contract without performance guarantees.,No PMS/CRM integration,60_day_pilot | reference_switzerland | reference_luxury | live_dashboard_demo | pms_crm_integration,,
hotel-eiger-muerren-swiss-quality-hotel,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | more_direct_bookings,gm_discretionary,Direct booking revenue (or direct bookings as % of total room revenue),4,4,3,2,2,1,3000,Budgetary constraints for a 49-room alpine boutique; recurring SaaS at higher levels strains operating margin.,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"No measurable improvement in direct bookings or direct booking revenue within the agreed proof period (e.g., 3–6 months).",Cannot prove attribution / ROI,90_day_pilot | reference_switzerland | pms_crm_integration | reference_luxury | gdpr_swiss_hosting,,
hotel-eiger-muerren-swiss-quality-hotel,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,gm_discretionary,direct_booking_revenue,4,4,3,2,1,1,4000,Budget constraints for a 49-room alpine hotel — operating margins and seasonal revenue volatility make high fixed monthly fees hard to justify.,1000_2000,manual_management_time | agency_spend | review_reputation_tooling | fragmented_crm_content,No measurable direct-booking uplift (or inability to attribute uplift to the platform) within a 90-day proof period.,Cannot prove attribution / ROI,90_day_pilot | live_dashboard_demo | reference_switzerland | pms_crm_integration | roi_calculator,,
hotel-eiger-muerren-swiss-quality-hotel,commercial_marketing,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | stronger_review_intelligence,marketing_software,increase in direct booking revenue,4,4,3,2,1,1,4000,budget constraints for a 49‑room alpine boutique property — ROI must be obvious,1000_2000,agency_spend | review_reputation_tooling | manual_management_time | fragmented_crm_content,No reliable integration with our PMS/booking data or inability to demonstrate clear direct booking attribution,No PMS/CRM integration,60_day_pilot | pms_crm_integration | reference_switzerland | roi_calculator | white_glove_onboarding,,
hotel-eiger-muerren-swiss-quality-hotel,commercial_marketing,,4,4,4,3,4,5,5,clearer_weekly_decisions | stronger_review_intelligence | avoiding_additional_hire,commercial_revenue,increase in direct bookings (direct booking share / conversion rate),5,4,3,2,1,1,4000,"monthly cost exceeds what our small property can justify without clear, fast ROI",1000_2000,manual_management_time | agency_spend | review_reputation_tooling,"No measurable improvement in direct bookings or conversion within the agreed proof period (i.e., promises without verifiable uplift).",Cannot prove attribution / ROI,90_day_pilot | reference_switzerland | live_dashboard_demo | pms_crm_integration | roi_calculator,,
hotel-eiger-muerren-swiss-quality-hotel,commercial_marketing,,5,5,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | avoiding_additional_hire,marketing_software,direct_booking_revenue,4,3,3,2,2,1,4000,exceeds available marketing / software budget for a hotel of our size,1000_2000,agency_spend | manual_management_time | review_reputation_tooling | junior_marketing_hire,No ability to access or integrate booking/PMS data to demonstrate measurable direct booking uplift within an agreed proof period.,No PMS/CRM integration,60_day_pilot | reference_switzerland | roi_calculator | pms_crm_integration | gdpr_swiss_hosting,,
hotel-einstein-st-gallen,gm_owner,,4,4,4,3,4,5,5,more_direct_bookings | clearer_weekly_decisions | better_compset_intelligence,commercial_revenue,increase in direct booking revenue (%),5,4,4,3,2,1,5000,Budget constraints unless ROI is proven and attributable,1000_2000,manual_management_time | agency_spend | review_reputation_tooling,No access or integration to PMS/booking and channel data (prevents measuring direct booking uplift and providing actionable recommendations),No PMS/CRM integration,60_day_pilot | pms_crm_integration | live_dashboard_demo | reference_switzerland | gdpr_swiss_hosting,,
hotel-einstein-st-gallen,gm_owner,,4,4,4,3,4,5,5,clearer_weekly_decisions | more_direct_bookings | better_compset_intelligence,commercial_revenue,increase in direct booking revenue (or direct booking conversion %),4,5,4,3,2,1,5000,Ongoing cost too high relative to demonstrable ROI for a single property of this size,1000_2000,manual_management_time | review_reputation_tooling | compset_revenue_tooling,"No measurable improvement in direct bookings or revenue within the agreed proof period (i.e., no demonstrable ROI).",Cannot prove attribution / ROI,60_day_pilot | pms_crm_integration | reference_switzerland | live_dashboard_demo | roi_calculator,,
